;appointment timestamp;center age group;center id;test type;grab timestamp
287618;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 14:20
287619;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 14:20
287620;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 14:20
287621;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 14:20
287622;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 14:20
287623;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 14:20
287624;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 14:20
287625;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 14:20
287626;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 14:20
287627;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 14:20
287628;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 14:20
287629;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 14:20
287630;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 14:20
287631;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 14:20
287632;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 14:20
287633;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 14:20
287634;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 14:20
287635;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 14:20
287636;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 14:20
287637;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 14:20
287638;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 14:20
287639;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 14:20
287640;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 14:20
287641;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 14:20
287642;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 14:20
287643;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 14:20
287644;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 14:20
287645;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 14:20
287646;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 14:20
287647;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 14:20
287648;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 14:20
287649;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 14:20
287650;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 14:20
287651;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 14:20
287652;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 14:20
287653;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 14:20
287654;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 14:20
287655;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 14:20
322469;2019-01-17 08:35;adult;10207;Blood Test;2019-01-15 14:30
322470;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 14:30
322471;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 14:30
322472;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 14:30
322473;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 14:30
322474;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 14:30
322475;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 14:30
322476;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 14:30
322477;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 14:30
322478;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 14:30
322479;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 14:30
322480;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 14:30
322481;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 14:30
322482;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 14:30
322483;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 14:30
322484;2019-01-17 11:05;adult;10207;Blood Test;2019-01-15 14:30
322485;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 14:30
322486;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 14:30
322487;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 14:30
322488;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 14:30
322489;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 14:30
322490;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 14:30
322491;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 14:30
322492;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 14:30
322493;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 14:30
322494;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 14:30
322495;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 14:30
322496;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 14:30
322497;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 14:30
322498;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 14:30
322499;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 14:30
322500;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 14:30
322501;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 14:30
322502;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 14:30
322503;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 14:30
322504;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 14:30
322505;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 14:30
322506;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 14:30
322507;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 14:30
322508;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 14:30
322509;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 14:30
322510;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 14:30
322511;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 14:30
322512;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 14:30
322513;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 14:30
322514;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 14:30
322515;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 14:30
322516;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 14:30
322517;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 14:30
322518;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 14:30
322519;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 14:30
322520;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 14:30
322521;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 14:30
322522;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 14:30
322523;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 14:30
322524;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 14:30
322525;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 14:30
322526;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 14:30
322527;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 14:30
322528;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 14:30
322529;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 14:30
322530;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 14:30
322531;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 14:30
322532;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 14:30
322533;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 14:30
322534;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 14:30
322535;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 14:30
322536;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 14:30
322537;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 14:30
394936;2019-01-17 08:35;adult;10207;Blood Test;2019-01-15 14:40
394937;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 14:40
394938;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 14:40
394939;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 14:40
394940;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 14:40
394941;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 14:40
394942;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 14:40
394943;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 14:40
394944;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 14:40
394945;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 14:40
394946;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 14:40
394947;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 14:40
394948;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 14:40
394949;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 14:40
394950;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 14:40
394951;2019-01-17 11:05;adult;10207;Blood Test;2019-01-15 14:40
394952;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 14:40
394953;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 14:40
394954;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 14:40
394955;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 14:40
394956;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 14:40
394957;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 14:40
394958;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 14:40
394959;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 14:40
394960;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 14:40
394961;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 14:40
394962;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 14:40
394963;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 14:40
394964;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 14:40
394965;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 14:40
394966;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 14:40
394967;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 14:40
394968;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 14:40
394969;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 14:40
394970;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 14:40
394971;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 14:40
394972;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 14:40
394973;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 14:40
394974;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 14:40
394975;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 14:40
394976;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 14:40
394977;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 14:40
394978;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 14:40
394979;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 14:40
394980;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 14:40
394981;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 14:40
394982;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 14:40
394983;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 14:40
394984;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 14:40
394985;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 14:40
394986;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 14:40
394987;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 14:40
394988;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 14:40
394989;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 14:40
394990;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 14:40
394991;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 14:40
394992;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 14:40
394993;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 14:40
394994;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 14:40
394995;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 14:40
394996;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 14:40
394997;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 14:40
394998;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 14:40
394999;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 14:40
395000;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 14:40
395001;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 14:40
395002;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 14:40
395003;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 14:40
395004;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 14:40
445320;2019-01-17 08:35;adult;10207;Blood Test;2019-01-15 14:50
445321;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 14:50
445322;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 14:50
445323;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 14:50
445324;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 14:50
445325;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 14:50
445326;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 14:50
445327;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 14:50
445328;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 14:50
445329;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 14:50
445330;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 14:50
445331;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 14:50
445332;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 14:50
445333;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 14:50
445334;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 14:50
445335;2019-01-17 11:05;adult;10207;Blood Test;2019-01-15 14:50
445336;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 14:50
445337;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 14:50
445338;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 14:50
445339;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 14:50
445340;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 14:50
445341;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 14:50
445342;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 14:50
445343;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 14:50
445344;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 14:50
445345;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 14:50
445346;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 14:50
445347;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 14:50
445348;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 14:50
445349;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 14:50
445350;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 14:50
445351;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 14:50
445352;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 14:50
445353;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 14:50
445354;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 14:50
445355;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 14:50
445356;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 14:50
445357;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 14:50
445358;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 14:50
445359;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 14:50
445360;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 14:50
445361;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 14:50
445362;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 14:50
445363;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 14:50
445364;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 14:50
445365;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 14:50
445366;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 14:50
445367;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 14:50
445368;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 14:50
445369;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 14:50
445370;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 14:50
445371;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 14:50
445372;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 14:50
445373;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 14:50
445374;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 14:50
445375;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 14:50
445376;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 14:50
445377;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 14:50
445378;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 14:50
445379;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 14:50
445380;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 14:50
445381;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 14:50
445382;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 14:50
445383;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 14:50
445384;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 14:50
445385;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 14:50
445386;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 14:50
445387;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 14:50
445388;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 14:50
486948;2019-01-17 08:35;adult;10207;Blood Test;2019-01-15 15:00
486949;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 15:00
486950;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 15:00
486951;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 15:00
486952;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 15:00
486953;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 15:00
486954;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 15:00
486955;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 15:00
486956;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 15:00
486957;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 15:00
486958;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 15:00
486959;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 15:00
486960;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 15:00
486961;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 15:00
486962;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 15:00
486963;2019-01-17 11:05;adult;10207;Blood Test;2019-01-15 15:00
486964;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 15:00
486965;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 15:00
486966;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 15:00
486967;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 15:00
486968;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 15:00
486969;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 15:00
486970;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 15:00
486971;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 15:00
486972;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 15:00
486973;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 15:00
486974;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 15:00
486975;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 15:00
486976;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 15:00
486977;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 15:00
486978;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 15:00
486979;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 15:00
486980;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 15:00
486981;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 15:00
486982;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 15:00
486983;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 15:00
486984;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 15:00
486985;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 15:00
486986;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 15:00
486987;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 15:00
486988;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 15:00
486989;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 15:00
486990;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 15:00
486991;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 15:00
486992;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 15:00
486993;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 15:00
486994;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 15:00
486995;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 15:00
486996;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 15:00
486997;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 15:00
486998;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 15:00
486999;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 15:00
487000;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 15:00
487001;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 15:00
487002;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 15:00
487003;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 15:00
487004;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 15:00
487005;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 15:00
487006;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 15:00
487007;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 15:00
487008;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 15:00
487009;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 15:00
487010;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 15:00
487011;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 15:00
487012;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 15:00
487013;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 15:00
487014;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 15:00
487015;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 15:00
487016;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 15:00
547377;2019-01-17 08:35;adult;10207;Blood Test;2019-01-15 15:20
547378;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 15:20
547379;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 15:20
547380;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 15:20
547381;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 15:20
547382;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 15:20
547383;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 15:20
547384;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 15:20
547385;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 15:20
547386;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 15:20
547387;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 15:20
547388;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 15:20
547389;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 15:20
547390;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 15:20
547391;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 15:20
